XMLTaskId,ApplicationId,ApplicationName,Name,Page,Command,Keywords
"{06628900-13DD-4fc3-A18B-0E9CE7B663ED}","{7B81BE6A-CE2B-4676-A29E-EB907A5126C5}","Microsoft.ProgramsAndFeatures","16비트 응용 프로그램 지원","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL ntvdmcpl.dll","애플릿;응용 프로그램;애플리케이션;앱스;파일;프로그램;플그램;소프트;소프트웨어;소프크웨어;소프트 웨어;윈도우;윈도우;applets;applications;apps;aps;files;programmes;programs;softare;softwares;sofware;sotfware;windos;windows;응용 프로그램;앱스;애플리케이션;앱;applications;apps;application;app;응용 프로그램 호환;호환 프로그램;호환;호환성;호환되는;계속;사용하다;apcompat;appcompat;compatable;compatibility;compatible;still;use;비트;16비트;레거시;이전;에뮬레이션;16;bit;16-bit;legacy;old;dos;win31;emulation;ntvdm"
"{886EDAFC-1051-483F-8AE2-904087A7E580}","{D9EF8727-CAC2-4E60-809E-86F80A666C91}","Microsoft.BitLockerDriveEncryption","BitLocker 관리","","control.exe /name Microsoft.BitLockerDriveEncryption","컴퓨터;머신;내 컴퓨터;개인용;시스템;compuer;machine;my;computer;pc;personal;system;디스켓;디스크;드라이브;disc;disks;drive;락커;비트락커;암호;암호 해독;인코드;암호화;장치 암호화;locker;bitlocker;cryptology;decrypt;encode;encryption;device encryption;디스크;드라이브;하드디스크;하드-디스크;하드드라이브;하드-드라이브;disk;drive;harddisk;hard-disk;harddrive;hard-drive;가드;보호;안전;유지;guard;protect;secure;preserve;제한;안전;보안;보안 유지;안전한;사이트;신뢰하는;신뢰할 수 있는;restricted;safety;secure;securing;security;sites;trusted;trusting;디바이스;장치;장비;설비;devices;divises;divicse;divices"
"{1515BA81-68EB-4143-A29F-51A40A65DAE6}","{A8A91A66-3A7D-4424-8D24-04E180695C7A}","Microsoft.DevicesAndPrinters","Bluetooth 설정 변경","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL bthprops.cpl,,1","투스;블루투스;tooth;bluetooth;blutooth;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;디바이스;장치;장비;설비;devices;divises;divicse;divices;무선;와이어리스;802.1x;wireless;wire-less"
"{0D2EC3D1-4305-4153-92D1-7E56311B2C00}","{A8A91A66-3A7D-4424-8D24-04E180695C7A}","Microsoft.DevicesAndPrinters","Bluetooth 장치 추가","","%windir%\system32\DevicePairingWizard.exe /bluetooth","투스;블루투스;tooth;bluetooth;blutooth;디바이스;장치;장비;설비;devices;divises;divicse;divices;무선;와이어리스;802.1x;wireless;wire-less;쌍;쌍;연결;연결;추가;추가;연결;연결;설정;재생;재생;pair;pairs;associate;associates;add;adds;connects;connect;setup;playto;play;추가;기능;설치된;설치하기;인스톨;add;new;installed;installing"
"{E6243488-3449-4D4D-98AA-FFC14E3FF0F8}","{9C60DE1E-E5FC-40F4-A487-460851A8D915}","Microsoft.AutoPlay","CD 또는 기타 미디어 자동 재생","","control.exe /name Microsoft.AutoPlay","자동화된;자동적;automated;automatically;재생;실행;시작;자동 실행;자동-실행;자동실행;자동-실행;자동시작;자동-시작;플레이;play;run;start;autoplay;auto-play;autorun;auto-run;autostart;auto-start;디스켓;디스크;드라이브;disc;disks;drive;오디오;빈;레이;블루레이;블루-레이;향상된;미디어;수퍼;비디오;audio;blank;ray;blue-ray;blu-ray;cd-rom;cds;dvd;enhanced;HD;media;super;video"
"{3F0AD6DB-3246-48E4-ACD7-696FF62AE68D}","{C555438B-3C23-4769-A71F-B6D3D9B6053A}","","ClearType 텍스트 조정","","%windir%\system32\cttune.exe","글꼴;글모양;타입;트루타입;타입;오픈타입;끌꼴;폰트;faunt;fonts;type;truetype;type;opentype;fount;도트;퍼;인치;픽셀;높음;dots;per;inch;dpi;pixels;high;픽셀;해상도;해상도;해상도;해상도;해상도;크기;사이즈;pixels;reslution;resoltion;resolution;resolutoin;rezolution;size;마법사;마밥사;wizard;wizzard;사용자 개인 설정;개인화하기;personalize;personalization;타입;튜닝;튜너;설정값;대비;감마;텍스트;앤티앨리어싱;앤티-별칭;필터링;흐림;퍼지;type;cleartype;tuning;tuner;settings;contrast;gamma;text;aliasing;anti-aliasing;filtering;blurry;fuzzy;서체;읽는;가독성;더 쉬운;쉬운;글꼴;명확도;색;색상;사용;조정;서체;텍스트;크기;읽을 수 있는;독해도;typography;reading;readability;easier;to;easy;font;clarity;color;colour;enable;cleartype;tweak;typeface;text;size;ppi;legible;legibility"
"{9389633E-8BCB-4448-93CD-EBFFA0759257}","{A3DD4F92-658A-410F-84FD-6FBBBEF2FFFE}","Microsoft.InternetOptions","Internet Explorer에서 자동 완성 켜기/끄기","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL inetcpl.cpl,,3","자동 완성;전체;완료;마침;자동 끝내기;채우기;자동채우기;autocomplete;complete;completion;finish;autofinish;fill;autofill;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff"
"{A73DCDB5-E233-4FC2-8083-6E431939002A}","{A3DD4F92-658A-410F-84FD-6FBBBEF2FFFE}","Microsoft.InternetOptions","Internet Explorer의 서비스 공급자 변경","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL inetcpl.cpl,,0","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;기본;기본설정;기본;표준;by;defaults;defualt;standard;공급자;엔진;검색;provider;engine;searching"
"{944A41B9-C0FD-41AE-A6DF-5AC4FE5A59B4}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","iSCSI 초기자 설정","","%windir%\system32\iscsicpl.exe","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;디바이스;장치;장비;설비;devices;divises;divicse;divices;iscsi;scsi;저장소;storage"
"{3b6b0a88-6fe6-4850-9d84-0950e4841e0b}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft ChangJie 설정","","%windir%\system32\ime\imetc\imtcprop.exe /CJ","설정;msime;ime;settings;changjie"
"{7a4d0c5d-51ad-443e-87c7-66b757586c56}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft IME 단어 등록(일본어)","","%windir%\system32\ime\imejp\imjpdct.exe","등록;단어;일본어;msime;ime;register;word;japanese"
"{10cbe5dd-9921-4090-b412-361339a230ad}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft IME용 설정(일본어)","","%windir%\system32\ime\imejp\imjpset.exe","설정;msime;ime;settings;japanese"
"{3a3b049c-15cf-4168-92a4-4daa9e73d754}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft New Phonetic 설정","","%windir%\system32\ime\imetc\imtcprop.exe /NPH","설정;msime;ime;settings;phonetic"
"{27c7f1fd-44a2-4d71-8582-94b68161155e}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft 병음 SimpleFast 옵션","","%windir%\system32\ime\imesc\imscprop.exe /EXPRESS","설정;병음;msime;ime;settings;pinyin;mspy"
"{3ba397ea-1b49-4f90-b492-ba39c8b971b9}","{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}","Microsoft.Language","Microsoft 빠른 설정","","%windir%\system32\ime\imetc\imtcprop.exe /QK","설정;msime;ime;settings;quick"
"{68F4F33C-658C-4278-94C1-22B8E653F3E8}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","ODBC 데이터 원본 설정","","%windir%\system32\odbcad32.exe","데이텀;데이터-베이스;데이터베이스;datum;odbc;data-base;database;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock"
"{420C524A-2A76-43F7-B1B2-C3CF736557C7}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","ODBC 데이터 원본 설정(32비트)","","%windir%\syswow64\odbcad32.exe","데이텀;데이터-베이스;데이터베이스;datum;odbc;data-base;database;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock"
"{4BCD16D0-BA72-4F0D-88F9-50D912BFA2B2}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","ODBC 데이터 원본 설정(64비트)","","%windir%\system32\odbcad32.exe","데이텀;데이터-베이스;데이터베이스;datum;odbc;data-base;database;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock"
"{C386DDAD-3386-4dfe-97A3-EB6D2F3FD49E}","{E95A4861-D57A-4BE1-AD0F-35267E261739}","Microsoft.WindowsSideShow","PC 절전 모드 해제 설정 변경","pageAutoWake","control.exe /name Microsoft.WindowsSideShow /page pageAutoWake","자동화된;자동적;automated;automatically;컴퓨터;머신;내 컴퓨터;개인용;시스템;compuer;machine;my;computer;pc;personal;system;보조;디스플레이;표시;사이드쇼;auxiliary;display;show;sideshow;자동;아웃;기간;시간 만료;타이머;타이밍;auto;out;period;timeout;timer;timing;절전 모드;자동 절전 모드 해제;절전 모드 해제;오기;뒤로;절전;전기 절약;절전 모드;다시 시작;재개;절전 모드 중;대기;재개;다시 켜기;깨우기;asleep;autowake;awaken;come;back;from;hibernates;hibernating;hibernation;restarts;resumes;sleeping;standby;up;wakeup;wake-up;waking"
"{7940ACF8-60BA-4213-A7C3-F3B400EE266D}","{241D7C96-F8BF-4F85-B01F-E2B043341A4B}","Microsoft.RemoteAppAndDesktopConnections","RemoteApp 및 데스크톱 액세스","","%windir%\system32\xwizard.exe RunWizard {7940ACF8-60BA-4213-A7C3-F3B400EE266D}","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup;데스크톱;원격 데스크톱;연결;작업;RemoteApp;Desktop;RemoteDesktop;Connection;work"
"{CD2A5953-36A2-427D-B762-3610F37A5D89}","{A8A91A66-3A7D-4424-8D24-04E180695C7A}","Microsoft.DevicesAndPrinters","USB 게임 컨트롤러 설정","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL %windir%\system32\joy.cpl","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;조절기;조정기;스틱;조이스틱;controlers;controllers;stick;joystick;디바이스;장치;장비;설비;devices;divises;divicse;divices;놀이;게임;games"
"{BEC9E135-14C1-4e00-B5C8-899F26833A5A}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","Windows Search의 문제 찾기 및 수정","","%windir%\system32\msdt.exe -id SearchDiagnostic -ep ControlPanelSearch","찾기 도구;재색인;재 색인화;색인;검색하기;검색;인덱스;finder;indexing;reindex;re-index;searches;searching"
"{85459553-8E27-415b-96FF-B0A774FEBD55}","{E95A4861-D57A-4BE1-AD0F-35267E261739}","Microsoft.WindowsSideShow","Windows SideShow 가젯 순서 변경","pageReorderGadgetsDeviceSelector","control.exe /name Microsoft.WindowsSideShow /page pageReorderGadgetsDeviceSelector","디바이스;장치;장비;설비;devices;divises;divicse;divices;가젯;위젯;gadgets;widgets;배열;배열하기;순서매기기;체계;조직화;다시 정렬;arrange;arranging;ordering;organize;organizing;reorder;보조;디스플레이;표시;사이드쇼;auxiliary;display;show;sideshow;사전순;사전 순서;순서;분류;정렬;alphabetise;alphabetize;order;sorting"
"{94CC0013-5997-4934-B215-5DDDA5D6FB00}","{E95A4861-D57A-4BE1-AD0F-35267E261739}","Microsoft.WindowsSideShow","Windows SideShow 설정 변경","","control.exe /name Microsoft.WindowsSideShow","디바이스;장치;장비;설비;devices;divises;divicse;divices;가젯;위젯;gadgets;widgets;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff;보조;디스플레이;표시;사이드쇼;auxiliary;display;show;sideshow"
"{5271A485-4571-4b06-A7EF-49785280C68D}","{E95A4861-D57A-4BE1-AD0F-35267E261739}","Microsoft.WindowsSideShow","Windows SideShow 호환 장치 설정 변경","pageChangeSettingsDeviceSelector","control.exe /name Microsoft.WindowsSideShow /page pageChangeSettingsDeviceSelector","디바이스;장치;장비;설비;devices;divises;divicse;divices;웨어;하드웨어 일반;ware;hardware-general;보조;디스플레이;표시;사이드쇼;auxiliary;display;show;sideshow;변경;설정;change;settings;가젯;위젯;gadgets;widgets"
"{EF8F379B-747B-4C8E-B3D1-4A29E6CF45AE}","{A8A91A66-3A7D-4424-8D24-04E180695C7A}","Microsoft.DevicesAndPrinters","Windows To Go 시작 옵션 변경","","%windir%\system32\rundll32.exe pwlauncher.dll,ShowPortableWorkspaceLauncherConfigurationUX",""
"{D4690CFE-6A59-4BAB-BFF7-9ED0D083E798}","{87D66A43-7B11-4A28-9811-C86EE395ACF7}","Microsoft.IndexingOptions","Windows 검색 방법 변경","2","control.exe /name Microsoft.IndexingOptions /page 2","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;찾기 도구;재색인;재 색인화;색인;검색하기;검색;인덱스;finder;indexing;reindex;re-index;searches;searching;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup;비스타;윈도우;윈도;vista;windows;windw;7"
"{F120B10E-C882-4613-955F-B4DF13C6E803}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","Windows 권장 접근성 설정","pageQuestionsEyesight","control.exe /name Microsoft.EaseOfAccessCenter /page pageQuestionsEyesight","접근성;접근성;편한;쉬운;accessibility;acessibility;ease;of;컴퓨터;머신;내 컴퓨터;개인용;시스템;compuer;machine;my;computer;pc;personal;system;최고;더 나은;더 쉬운;쉬운;향상;개선;하기;더;가장;최적;최적의;최적화;best;better;easier;easy;enhance;improvement;make;more;most;optimal;optimise;optimize;질문;설문 조사;설문;questionaire;questionnaire;survey;마법사;마밥사;wizard;wizzard"
"{91BA8E01-F854-4418-A108-E63323DDAE60}","{7B81BE6A-CE2B-4676-A29E-EB907A5126C5}","Microsoft.ProgramsAndFeatures","Windows 기능 켜기/끄기","","%windir%\system32\OptionalFeatures.exe","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;보조프로그램;보조 프로그램;구성 요소;기능;기능;플그램;도구;유틸리티;유티리티;프로그램;accessories;accessory;components;feature;features;programs;tools;utilities;utility"
"{7F8B6C83-2A89-47A0-B334-AA58D042CDEC}","{7B81BE6A-CE2B-4676-A29E-EB907A5126C5}","Microsoft.ProgramsAndFeatures","Windows 기능 켜기/끄기","","%windir%\system32\ServerManager.exe -arw","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;보조프로그램;보조 프로그램;구성 요소;기능;기능;플그램;도구;유틸리티;유티리티;프로그램;accessories;accessory;components;feature;features;programs;tools;utilities;utility"
"{1928DA28-C5A7-4F13-AF81-8238D57A793F}","{4026492F-2F69-46B8-B9BF-5654FC07E423}","Microsoft.WindowsFirewall","Windows 방화벽에서 앱 허용","PageConfigureApps","control.exe /name Microsoft.WindowsFirewall /page PageConfigureApps","허용됨;시키다;허용;허용됨;allowed;let;through;permitted;예외;제외;에외;ecxeption;exception;exeption;기본 제공;기본제공;보호막;방화벽의;방하벽;방어벽;보호;차단;builtin;built-in;fire-wall;firewalled;firwall;frewall;ifc;protection;walled;웹;인터넷;인트라네트;넷;온라인;온-라인;사이트;페이지;웹 페이지;웹사이트;월드;와이드;from;the;web;inet;internet;intrnet;net;online;on-line;sites;pages;webpages;websites;world;wide;www;애플릿;응용 프로그램;애플리케이션;앱스;파일;프로그램;플그램;소프트;소프트웨어;소프크웨어;소프트 웨어;윈도우;윈도우;applets;applications;apps;aps;files;programmes;programs;softare;softwares;sofware;sotfware;windos;windows;제한;안전;보안;보안 유지;안전한;사이트;신뢰하는;신뢰할 수 있는;restricted;safety;secure;securing;security;sites;trusted;trusting;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{9CBCDFA2-56DE-4847-921E-B2A6625AD0CE}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","Windows 암호 변경 방법","","mshelp://windows/?id=5c07e067-286d-4b8d-b342-431306e696aa","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;추가;만들기;하기;기능;add;create;make;new;이름;이름 바꾸기;이름 변경;names;rename;renaming;단어;비번;암호;패스워드;암허;아모;암모;비밀 번호;word;pass-word;passwords;passwork;passwrod;pasword;paswrod"
"{567F539A-9A6F-4E5E-A2BB-B1E58514D11A}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","Windows 업데이트 문제 찾기 및 해결","","%windir%\system32\msdt.exe -id windowsupdatediagnostic -ep CortanaWUSearch","Windows 업데이트;업데이트할 수 없음;Windows 업데이트의 문제;Windows 업데이트 문제;업데이트 실패;업데이트를 설치할 수 없음;Windows 업데이트 오류;WU 오류;Windows Update;Cannot update;issues with Windows Update;Windows Update Issues;WU;Update fails;Cant install update;Windows update error;WU error"
"{D652F9E4-08FD-4A24-8EAC-05715188233E}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","Windows 원격 지원 도움 요청","","%SystemRoot%\system32\msra.exe","액세스;제어;액세스;지원;바탕 화면;원격으로;터미널 서비스;데스크톱;access;control;RAS;acess;assistance;desktop;remotely;terminal;services;ts;초대;초대하다;초대하기;보내기;invitations;invite;inviting;send"
"{5D461B44-2753-4DD7-B2C0-BAB71B1F4C1A}","{1206F5F1-0569-412C-8FEC-3204630DFB70}","Microsoft.CredentialManager","Windows 자격 증명 관리","?SelectedVault=CredmanVault","control.exe /name Microsoft.CredentialManager /page ?SelectedVault=CredmanVault","관리하다;구성하다;관리된;관리하다;관리하기;셋업;administer;configure;managed;manages;managing;up;setup;연결;이동;온라인;인트라넷;랜;네트워크;네트워킹;라인;온-라인;connections;go;online;intranet;lan;netowrk;networking;line;on-line;www;단어;비번;암호;패스워드;암허;아모;암모;비밀 번호;word;pass-word;passwords;passwork;passwrod;pasword;paswrod;암호;웹;저장;자동;로그온;자격 증명;네트워크;비밀 번호;passwords;web;stored;automatic;logon;credentials;network;저장소;록커;vault;locker"
"{E4B554C8-B067-4540-A478-0565BB1F76B9}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","Windows를 시작할 때 자동으로 시작되는 프로세스 확인","","%windir%\system32\taskmgr.exe /6 /Startup","항목;시동;프로그램;아이템;items;up;startup;programs"
"{0e1d43a6-f261-491c-84ea-8bfcc6a4b70b}","{BB64F8A7-BEE7-4E1A-AB8D-7D8273F7FDB6}","Microsoft.ActionCenter","Windows를 원할하게 실행하기 위한 권장 작업 보기","","control.exe /name Microsoft.ActionCenter","수정;복구;크래시;멈춤;성능;유지 관리;유지 관리;업데이트;문제;보고서;및;fix;repair;crash;hang;performance;maintenance;maintain;problems;reports;and;메시지;메세지;messages;mesages"
"{6A10BC7B-2586-4B57-A5AA-C14BDE743DC4}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","Windows의 화면 표시 및 성능 조정","","%windir%\system32\SystemPropertiesPerformance.exe","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;고정된;강등;더 빨리;비활성의;멈추다;고정된;개선하다;비활성;최적화;성능;빠르게;느리게;속도;쓰래싱;또한;느린;응답 없음;crawl;degrade;faster;frozen;hanging;hung;improve;inactive;optimize;performance;quicker;sluggish;speed;thrashing;too;slow;unresponsive;시각;효과;드롭;섀도;부드러운;스크롤하기;슬라이드;사라짐;슬라이딩;페이딩;visuals;effects;drop;shadows;smooth;scrolling;slide;fade;sliding;fading"
"{025CD993-3A34-409A-8BD0-928B06BEE68F}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","가상 메모리 크기 변경 방법","","mshelp://windows/?id=89ca317f-649d-40a6-8934-e5707ee5c4b8","보다 큰;감소하다;확대하다;증가하다;보다 큰;크기 조정;모양;짧은;축소;크기;좁은;보다 작은;보다 큰;얇은;또한;보다 넓은;너비;bigger;decrease;enlarge;increase;larger;resize;shape;short;shrink;size;skinny;smaller;taller;thin;too;wider;width;메모리;가상메모리;페이지파일;파일;memory;virtualmemory;pagefile;file"
"{7171F741-718B-49BD-9362-8E847D44CFDA}","{8E908FC9-BECC-40F6-915B-F4CA0E70D03D}","Microsoft.NetworkAndSharingCenter","가상 사설망(VPN) 연결 설정","","%windir%\system32\xwizard.exe RunWizard {7071EC75-663B-4bc1-A1FA-B97F3B917C55}","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;연결;이동;온라인;인트라넷;랜;네트워크;네트워킹;라인;온-라인;connections;go;online;intranet;lan;netowrk;networking;line;on-line;www;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup;가상;개인;네트워크;작업공간;virtual;private;network;vpn;workplace"
"{73C9C58C-2E01-4F68-B1B9-7A4DD2EF71F7}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","간편한 액세스 키 켜기","pageKeyboardEasierToUse","control.exe /name Microsoft.EaseOfAccessCenter /page pageKeyboardEasierToUse","보드;보드;키이보드;키브드;키자판;키보드;자판;board;bord;keyboards;keyborads;keybord"
"{6CBA2898-2EFE-4604-9933-F1F64DAE2A32}","{A3DD4F92-658A-410F-84FD-6FBBBEF2FFFE}","Microsoft.InternetOptions","검색 기록 삭제","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL inetcpl.cpl,,0","브라우저;브라우징;웹;browsers;browsing;web;자동숨김;자동 숨김;자동적;감추기;숨기기;autohide;auto-hide;automatically;hide;make;invisible;인터넷;익스플로러;ie;internet;explorer;웹;인터넷;인트라네트;넷;온라인;온-라인;사이트;페이지;웹 페이지;웹사이트;월드;와이드;from;the;web;inet;internet;intrnet;net;online;on-line;sites;pages;webpages;websites;world;wide;www;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff;캐시;파일;기록;로컬;임시;일시적;필요 없는;필요없는;소용없는;웹;히스토리;cached;files;history;local;temorary;temporary;temperary;tmp;unnecessary;unneeded;useless;web"
"{392226F2-0330-41AC-A14C-930BF2ECD136}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","계정 만들기","pageAdminTasks","control.exe /name Microsoft.UserAccounts /page pageAdminTasks","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;추가;만들기;하기;기능;add;create;make;new"
"{DED00988-1B8D-4390-924D-C7E85A254953}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","계정 변경","pageAdminTasks","control.exe /name Microsoft.UserAccounts /page pageAdminTasks","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;액세스;사용 권한;권한;사용권한;권한;권리;접근;access;permissions;priveleges;priviledges;privileges;rights"
"{63A7F0F7-6ACD-4D19-92FE-FB4BD9D35BA6}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","계정 유형 변경","pageAdminTasks","control.exe /name Microsoft.UserAccounts /page pageAdminTasks","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;추가;만들기;하기;기능;add;create;make;new;이름;이름 바꾸기;이름 변경;names;rename;renaming;사용자;유저;users"
"{F58C814D-989E-4584-8053-A424F11D8CCF}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","계정 유형 변경","","%windir%\system32\netplwiz.exe","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;추가;만들기;하기;기능;add;create;make;new;이름;이름 바꾸기;이름 변경;names;rename;renaming;사용자;유저;users"
"{37092408-D49C-451D-B56D-78B243DC475C}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","계정의 환경 변수 편집","","%windir%\system32\rundll32.exe sysdm.cpl,EditEnvironmentVariables","환경;변수;경로;환경변수;environment;variables;path;envvar;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch"
"{5530E8CC-1B9E-4798-A880-BA719ADFBBBD}","{8E908FC9-BECC-40F6-915B-F4CA0E70D03D}","Microsoft.NetworkAndSharingCenter","고급 공유 설정 관리","Advanced","control.exe /name Microsoft.NetworkAndSharingCenter /page Advanced","공유;공유됨;파일;네트워크;폴더;대상;sharing;shared;files;network;folder;target"
